session_id,station_id,user_id,energy_kwh,kwh_requested,shortfall_kwh,idle_h,p2_label
1_1_179_788_2018-11-15 14:56:39.446045,1-1-179-788,user-726,,11.0,,6.993888888888889,ENERGY_MET
1_1_179_788_2018-11-16 15:34:41.748665,1-1-179-788,user-554,,12.0,,0.001388888888888889,ENERGY_MET
1_1_179_788_2018-11-19 15:48:38.524974,1-1-179-788,user-345,,20.0,,6.265,ENERGY_MET
1_1_179_788_2018-11-20 16:14:39.500457,1-1-179-788,,,,,-0.008333333333333333,UNCLAIMED_NO_DATA
1_1_179_788_2018-11-20 21:01:52.624828,1-1-179-788,user-394,,17.85,,2.45,ENERGY_MET
1_1_179_788_2018-11-26 16:27:26.600358,1-1-179-788,user-428,,16.65,,0.2288888888888889,ENERGY_MET
1_1_179_788_2018-11-26 21:22:00.709753,1-1-179-788,,,,,2.7827777777777776,UNCLAIMED_NO_DATA
1_1_179_788_2018-11-27 15:28:20.453048,1-1-179-788,user-554,,12.0,,2.3558333333333334,ENERGY_MET
1_1_179_788_2018-11-27 20:56:32.242402,1-1-179-788,user-322,,15.65,,2.765277777777778,ENERGY_MET
1_1_179_788_2018-11-28 15:15:48.361270,1-1-179-788,user-425,,6.0,,8.744444444444444,ENERGY_MET
